background,background_group,kind,output_v3,snr_db,source_clean,source_group,split
,,clean,output_v4/test/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_011_0036828_0040828_0001000_0004000,test
output_v4/background_pool/engine_idling_fold2_177592_2.wav,engine_idling_engine,augmented,output_v4/test/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120_00_engine_idling_fold2_177592_2.wav,5.305,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_011_0036828_0040828_0001000_0004000,test
output_v4/background_pool/siren_fold4_159751_0.wav,siren_siren,augmented,output_v4/test/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120_01_siren_fold4_159751_0.wav,5.486,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_011_0036828_0040828_0001000_0004000,test
output_v4/background_pool/air_conditioner_fold3_177742_203.wav,air_conditioner_air,augmented,output_v4/test/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120_02_air_conditioner_fold3_177742_203.wav,-3.847,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_011_0036828_0040828_0001000_0004000,test
output_v4/background_pool/engine_idling_fold4_144007_13.wav,engine_idling_engine,augmented,output_v4/test/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120_03_engine_idling_fold4_144007_13.wav,11.47,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036828_0040828_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_011_0036828_0040828_0001000_0004000,test
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040548_0044548_0001000_0004000,train
output_v4/background_pool/engine_idling_fold9_103249_10.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120_00_engine_idling_fold9_103249_10.wav,3.922,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040548_0044548_0001000_0004000,train
output_v4/background_pool/siren_fold8_117181_6.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120_01_siren_fold8_117181_6.wav,11.753,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040548_0044548_0001000_0004000,train
output_v4/background_pool/siren_fold8_157868_12.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120_02_siren_fold8_157868_12.wav,12.076,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040548_0044548_0001000_0004000,train
output_v4/background_pool/drilling_fold2_59594_2.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120_03_drilling_fold2_59594_2.wav,0.382,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040548_0044548_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040548_0044548_0001000_0004000,train
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040578_0044578_0001000_0004000,train
output_v4/background_pool/air_conditioner_fold5_100852_24.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120_00_air_conditioner_fold5_100852_24.wav,-1.536,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040578_0044578_0001000_0004000,train
output_v4/background_pool/jackhammer_fold3_31884_2.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120_01_jackhammer_fold3_31884_2.wav,9.255,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040578_0044578_0001000_0004000,train
output_v4/background_pool/drilling_fold3_63095_19.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120_02_drilling_fold3_63095_19.wav,4.18,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040578_0044578_0001000_0004000,train
output_v4/background_pool/siren_fold3_22601_16.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120_03_siren_fold3_22601_16.wav,-2.954,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040578_0044578_0001000_0004000,train
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044298_0048298_0001700_0004000,train
output_v4/background_pool/air_conditioner_fold5_100852_15.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420_00_air_conditioner_fold5_100852_15.wav,0.97,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044298_0048298_0001700_0004000,train
output_v4/background_pool/air_conditioner_fold6_204240_25.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420_01_air_conditioner_fold6_204240_25.wav,12.23,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044298_0048298_0001700_0004000,train
output_v4/background_pool/air_conditioner_fold5_100852_5.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420_02_air_conditioner_fold5_100852_5.wav,12.994,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044298_0048298_0001700_0004000,train
output_v4/background_pool/jackhammer_fold9_188823_3.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420_03_jackhammer_fold9_188823_3.wav,8.108,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044298_0048298_0001700_0004000_seg_001_0000229_0002420.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044298_0048298_0001700_0004000,train
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044328_0048328_0001600_0004000,train
output_v4/background_pool/siren_fold1_159738_7.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520_00_siren_fold1_159738_7.wav,6.66,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044328_0048328_0001600_0004000,train
output_v4/background_pool/drilling_fold6_71079_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520_01_drilling_fold6_71079_0.wav,8.726,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044328_0048328_0001600_0004000,train
output_v4/background_pool/siren_fold8_117181_6.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520_02_siren_fold8_117181_6.wav,11.813,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044328_0048328_0001600_0004000,train
output_v4/background_pool/siren_fold10_74364_8.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520_03_siren_fold10_74364_8.wav,0.173,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_013_0044328_0048328_0001600_0004000_seg_001_0000229_0002520.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_013_0044328_0048328_0001600_0004000,train
,,clean,output_v4/val/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048048_0052048_0001000_0004000,val
output_v4/background_pool/siren_fold10_74364_8.wav,siren_siren,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120_00_siren_fold10_74364_8.wav,-0.533,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048048_0052048_0001000_0004000,val
output_v4/background_pool/air_conditioner_fold8_162103_5.wav,air_conditioner_air,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120_01_air_conditioner_fold8_162103_5.wav,4.275,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048048_0052048_0001000_0004000,val
output_v4/background_pool/engine_idling_fold10_39847_5.wav,engine_idling_engine,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120_02_engine_idling_fold10_39847_5.wav,-3.576,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048048_0052048_0001000_0004000,val
output_v4/background_pool/jackhammer_fold1_180937_21.wav,jackhammer_jackhammer,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120_03_jackhammer_fold1_180937_21.wav,0.967,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048048_0052048_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048048_0052048_0001000_0004000,val
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048078_0052078_0001000_0004000,train
output_v4/background_pool/air_conditioner_fold5_178686_38.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120_00_air_conditioner_fold5_178686_38.wav,14.744,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048078_0052078_0001000_0004000,train
output_v4/background_pool/drilling_fold1_22962_1.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120_01_drilling_fold1_22962_1.wav,10.579,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048078_0052078_0001000_0004000,train
output_v4/background_pool/engine_idling_fold2_201652_4.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120_02_engine_idling_fold2_201652_4.wav,0.471,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048078_0052078_0001000_0004000,train
output_v4/background_pool/drilling_fold1_22962_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120_03_drilling_fold1_22962_0.wav,10.271,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_014_0048078_0052078_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_014_0048078_0052078_0001000_0004000,train
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051798_0055798_0001000_0004000,train
output_v4/background_pool/siren_fold9_157866_20.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120_00_siren_fold9_157866_20.wav,4.548,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051798_0055798_0001000_0004000,train
output_v4/background_pool/siren_fold1_118279_6.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120_01_siren_fold1_118279_6.wav,12.84,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051798_0055798_0001000_0004000,train
output_v4/background_pool/siren_fold3_94636_12.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120_02_siren_fold3_94636_12.wav,9.672,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051798_0055798_0001000_0004000,train
output_v4/background_pool/air_conditioner_fold7_177729_63.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120_03_air_conditioner_fold7_177729_63.wav,6.773,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_015_0051798_0055798_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_015_0051798_0055798_0001000_0004000,train
