bucket,segment_name,segment_path,segment_sha1,source_file,source_group,source_sha1
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250.wav,4ed600278543e1466d121d66cbd3d9d97a0cf1da,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000.wav,c12445f6719e52dc31124f1a76ca1c2cb02352af,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750.wav,a0c4a3f8693cbecf3775f1e19b99ccb0395eacc1,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500.wav,c2e924de7e30b644d00d0fbf3a826660d5cb1cc6,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250.wav,f6236a9fbb80dec4066ac6443bd1d40b05708954,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000.wav,ef825cfc93ddbcb825e74262c772192f2c1f6dc9,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750.wav,ddd6de4d32f0bb457e8783e3f3b536a61acfe987,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500.wav,103300071ab9edab395302136340da0fb7a92f3e,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250.wav,5f832fc1cdecb887dc5ad563c708ec253c6e9388,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000.wav,4c42a7e9540747e4813ada00d3222c7b6f2af060,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750.wav,829a7bddf0cb2d41f4c28c0474fc0062f94b7b77,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500.wav,903dc084b96d925ef94782ccbaa17934cfb6338a,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250.wav,1497b89a0f0c9ba8a679e2c879867f2b65545641,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000.wav,ce00d30abb6a2121c0ace378e0e0331bc9601721,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750.wav,27461faa72fb858d60427fed1edbae805359e766,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_035_0127500_0131500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_035_0127500_0131500.wav,39a18675a6bb2475fdf3ee0e8c13862c9bc26ef8,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_036_0131250_0135250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_036_0131250_0135250.wav,bc76c62d251fde1ca441bddb4a658e6d0d824382,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_037_0135000_0139000.wav,8f5ffcc836b35ad4180073beb565a64d26b4f7f2,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_038_0138750_0142750.wav,0c030e49af88e95a25c0d2489cc87b341da723a3,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_039_0142500_0146500.wav,dcfbb19ac8e9e1c7b6621eb8b68a7e90154a6a94,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_040_0146250_0150250.wav,f4c0ac0ca26ee3f2c1c01fa0a4aefd0ce03a5628,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_041_0150000_0154000.wav,db8a00917ad4735043fca0fca6eb1f09407ddca7,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_042_0153750_0157750.wav,827b4eab3305d399c9831204ea0d14eeb053e6ed,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_043_0157500_0161500.wav,18b4d31e6152a935f488ff51c447a94f1150a40a,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_044_0161250_0165250.wav,e2ec9148182335beb7bbd3fb455f4643696e2069,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_045_0165000_0169000.wav,54ebc345ba8078d7678b94af77d2642ff237705c,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_046_0168750_0172750.wav,ce407c59107ba71b97efea52772c4df4dc6db40d,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_047_0172500_0176500.wav,d548b56f43aacc4fff7d016888e5097b19d1f104,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_048_0176250_0180250.wav,bc637a5e091965cf4dad470cdfe2ca57ccd6bb78,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_049_0180000_0184000.wav,498c7f4c9a4b0e3a5cac8b91ea2017a988a40180,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_050_0183750_0187750.wav,38449ffaf09e8f8fdea78e7b38439aa0d5d90cbb,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_051_0187500_0191500.wav,d8143f24903e7c53c07d3d6acc24b9dd91d41e57,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_052_0191250_0195250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_052_0191250_0195250.wav,bebdbe9ae1a78dbefcc6824ed8ab211a7c952f68,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_053_0195000_0199000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_053_0195000_0199000.wav,287ab6ad2f4415fcf550e2146db56f4050810019,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_054_0198750_0202750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_054_0198750_0202750.wav,ea5b83373494e8addcd4620a4a5b31c64406d4ad,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_055_0202500_0206500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_055_0202500_0206500.wav,eb87da70e3af04c085300294bccbb0b362066ea4,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_056_0206250_0210250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_056_0206250_0210250.wav,b96072051056764f948db2c877168c34d3956920,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_057_0210000_0214000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_057_0210000_0214000.wav,fc0145cc42595b0f6b616d35ea3a1fa20e8cf060,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_058_0213750_0217750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_058_0213750_0217750.wav,f0a5d6f333bb7baab129bef8a80f09b26af2356f,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_059_0217500_0221500.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_059_0217500_0221500.wav,1f0625762d8cd9db7a484a7bd0e6ad369551ba7b,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_060_0221250_0225250.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_060_0221250_0225250.wav,34c30aab8395cbecfe2ce02f782d00ebf7edcb54,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_061_0225000_0229000.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_061_0225000_0229000.wav,6b360df7fa8d805159a63fae2d50a4f6792e5458,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_062_0228750_0232750.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_062_0228750_0232750.wav,c4771354819b954abe6f38b1185621cb37d8f555,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
clean,klemenflerin-drone-fly-397287_0010000_0247920_seg_063_0232500_0235154.wav,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_063_0232500_0235154.wav,788adeb962870577060ca904c45b37a0e2dc3043,source/klemenflerin-drone-fly-397287_0010000_0247920.wav,klemenflerin-drone-fly-397287_0010000_0247920,869989bdb687f76d5300c16c349afaf8a182ea63
quarantine_uncertain,DJI_drones_noise_comparson_seg_009_0034048_0038048_0001000_0004000_seg_001_0001629_0003120.wav,output_v4/quarantine_uncertain/DJI_drones_noise_comparson_seg_009_0034048_0038048_0001000_0004000_seg_001_0001629_0003120.wav,81698f1db1074cc76bd8f34c7a545673be8d3142,source/DJI_drones_noise_comparson_seg_009_0034048_0038048_0001000_0004000.wav,dji_drones_noise_comparson_seg_009_0034048_0038048_0001000_0004000,95b01537786640969c2750831fdb4f43da8dd3e5
quarantine_uncertain,DJI_drones_noise_comparson_seg_006_0022948_0026948_0001300_0004000_seg_001_0000579_0002820.wav,output_v4/quarantine_uncertain/DJI_drones_noise_comparson_seg_006_0022948_0026948_0001300_0004000_seg_001_0000579_0002820.wav,d807f2bebcd386342acdb22e93e71a895903d47f,source/DJI_drones_noise_comparson_seg_006_0022948_0026948_0001300_0004000.wav,dji_drones_noise_comparson_seg_006_0022948_0026948_0001300_0004000,6f407767c66ce1569513edde8ca16b680ef6eb0b
clean,Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120.wav,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120.wav,8cf02941ae47137e1c3d81645066cd744cd7caf7,source/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021828_0025828_0002000_0004000,09edc19af669052f11bc8ac55e8b8b7b0497e682
clean,Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120.wav,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000_seg_001_0000000_0003120.wav,b94f5c00cbfabdb6bcb77f7c5c0526b14042902f,source/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_012_0040578_0044578_0001000_0004000.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_012_0040578_0044578_0001000_0004000,8d4f8c8e1c2f8986ee3066f0f6e6e1ac0051acdb
quarantine_uncertain,DJI_drones_noise_comparson_seg_023_0084497_0088497_0001000_0003400_seg_001_0000000_0002069.wav,output_v4/quarantine_uncertain/DJI_drones_noise_comparson_seg_023_0084497_0088497_0001000_0003400_seg_001_0000000_0002069.wav,e5e0d1f56bd640430bdca409df3ac87cf07397c0,source/DJI_drones_noise_comparson_seg_023_0084497_0088497_0001000_0003400.wav,dji_drones_noise_comparson_seg_023_0084497_0088497_0001000_0003400,ae55802618b85b5699b5a671a53608decde94fc9
clean,DJI_drones_noise_comparson_seg_002_0008149_0011899_0001200_0003749_seg_001_0000000_0002669.wav,output_v4/clean_drone_segments/DJI_drones_noise_comparson_seg_002_0008149_0011899_0001200_0003749_seg_001_0000000_0002669.wav,4034c88372926cbcb6978260bfadf41fe2054191,source/DJI_drones_noise_comparson_seg_002_0008149_0011899_0001200_0003749.wav,dji_drones_noise_comparson_seg_002_0008149_0011899_0001200_0003749,b5dc00e059325dfd50ab27e2139618eb71100c83
clean,Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_003_0008429_0012429_0001000_0004000_seg_001_0000000_0003120.wav,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_003_0008429_0012429_0001000_0004000_seg_001_0000000_0003120.wav,73dc1aea287224e0b3062f2c296e5002f025a19c,source/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_003_0008429_0012429_0001000_0004000.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_003_0008429_0012429_0001000_0004000,34848f20796c527d992e825da2eb1cc983b59bd5
clean,DJI_drones_noise_comparson_seg_038_0145941_0149941_0001000_0004000_seg_001_0000000_0003120.wav,output_v4/clean_drone_segments/DJI_drones_noise_comparson_seg_038_0145941_0149941_0001000_0004000_seg_001_0000000_0003120.wav,1ad1004633acbec88e557d7a18fcff6cd004c935,source/DJI_drones_noise_comparson_seg_038_0145941_0149941_0001000_0004000.wav,dji_drones_noise_comparson_seg_038_0145941_0149941_0001000_0004000,1902478685ac8795b9cc40794b9f7eee58cd3dab
clean,DJI_drones_noise_comparson_seg_037_0142191_0146191_0001000_0004000_seg_001_0000000_0003120.wav,output_v4/clean_drone_segments/DJI_drones_noise_comparson_seg_037_0142191_0146191_0001000_0004000_seg_001_0000000_0003120.wav,85b5fc0eff26b3548d06e8ae1f3da7dd94bb3261,source/DJI_drones_noise_comparson_seg_037_0142191_0146191_0001000_0004000.wav,dji_drones_noise_comparson_seg_037_0142191_0146191_0001000_0004000,939afe246bc89a7108d33d825365f98166e060e0
clean,Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120.wav,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120.wav,46cd9f967c886795ac80153ea0e0cde4069b091b,source/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012179_0016179_0001000_0004000,0764fd9b0b96ca50be9c884b1b95e44436ab7c9f
